NomePrestadora,CodINEP,siglaUf,NomeMunicipio,DescSituacao,TipoObrigacao,VelAcessoInstalada,DescTecnologia,NomeEscola,DescTipoEscola,DataAtivacao
50417424566,32000022[*],ES,Água Doce do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EP FAZENDA JOAO NOHIA,Municipal,31/03/2016
50417424566,32000030[*],ES,Água Doce do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EP SAO SEBASTIAO,Municipal,16/09/2016
50417424566,32000049[*],ES,Água Doce do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMPG JOAO ANTONIO MOREIRA,Municipal,31/07/2015
50417424566,32000138[*],ES,Água Doce do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU CORREGO SAO DOMINGOS,Municipal,23/11/2015
50417424566,32000464[*],ES,Água Doce do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMPEF PROF JOAO BATISTA,Municipal,19/11/2015
50417424566,32001169[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EM FAZENDA GERALDO COZZER,Municipal,05/05/2015
50417424566,32001509[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EM SANTA TOZZI DE PALMA,Municipal,12/05/2015
50417424566,32001576[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EM OTTO SAAR,Municipal,30/03/2016
50417424566,32001584[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EM SANTA ANGELICA,Municipal,06/05/2015
50417424566,32001592[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EEEF ITA,Estadual,06/05/2015
50417424566,32001835[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EM ALTO PAULISTA,Municipal,16/09/2016
50417424566,32001894[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EM CORREGO DO ENGENHO,Municipal,15/05/2015
50417424566,32001908[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EEEF ANTONIO CIRILO,Estadual,18/05/2015
50417424566,32002262[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EM PORANGA,Municipal,18/11/2015
50417424566,32002378[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EM CABECEIRA SANTO ANTONIO,Municipal,08/05/2015
50417424566,32002408[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EEEF MONTE SENIR,Estadual,19/11/2015
50417424566,32002459[*],ES,Barra de São Francisco,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EFAM NORMILIA CUNHA DOS SANTOS,Municipal,18/05/2015
50417424566,32002602[*],ES,Ecoporanga,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEIEF PALMEIRAS,Municipal,03/08/2015
50417424566,32002874[*],ES,Ecoporanga,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMPEF CORREGO DO DOIS,Municipal,31/07/2015
50417424566,32002912[*],ES,Ecoporanga,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMUEF PATRIMONIO SANTA RITA,Municipal,23/05/2016
50417424566,32002920[*],ES,Ecoporanga,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMUEF RIBEIRAOZINHO,Municipal,25/11/2015
50417424566,32004362[*],ES,Mantenópolis,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU BARRA DO CAPIM,Municipal,27/11/2015
50417424566,32004613[*],ES,Mantenópolis,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EP CORREGO DO OURO,Municipal,27/11/2015
50417424566,32004966[*],ES,Águia Branca,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF BARRA DA JABUTICABA,Municipal,28/05/2015
50417424566,32005040[*],ES,Águia Branca,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EP MUL FAZENDA PARAISO,Municipal,01/10/2015
50417424566,32005067[*],ES,Águia Branca,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,CEIER DE AGUIA BRANCA,Estadual,30/05/2015
50417424566,32005075[*],ES,Águia Branca,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMCA FAZENDA LACERDA,Municipal,29/05/2015
50417424566,32005091[*],ES,Águia Branca,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF PEDRA TORTA,Municipal,30/04/2015
50417424566,32005202[*],ES,Águia Branca,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,ESCOLA UNIDOCENTE CORREGO DAS FLORES,Municipal,31/03/2016
50417424566,32005229[*],ES,Águia Branca,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CORREGO DO CAFE,Municipal,04/05/2015
50417424566,32005393[*],ES,Águia Branca,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU SANTA CRUZ,Municipal,28/03/2016
50417424566,32005598[*],ES,Boa Esperança,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEIEF BELA VISTA,Municipal,10/08/2015
50417424566,32005601[*],ES,Boa Esperança,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,CEIER - CENTRO ESTADUAL INTEGRADO DE EDUCACAO RURAL DE BOA ESPERANCA,Estadual,29/03/2016
50417424566,32005644[*],ES,Boa Esperança,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMEIEF QUILOMETRO VINTE,Municipal,23/05/2016
50417424566,32005938[*],ES,Boa Esperança,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMEIEF SANTO ANTONIO,Municipal,05/04/2016
50417424566,32006055[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF AREA PEREIRA,Municipal,16/09/2016
50417424566,32006063[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF LUZIA ZOTELE PARTELLI,Municipal,03/08/2015
50417424566,32006080[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CACHOEIRA GRANDE,Municipal,05/10/2015
50417424566,32006101[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CORREGO DO POCAO,Municipal,28/07/2015
50417424566,32006128[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF FAZENDA VITORIO DE ANGELO,Municipal,30/07/2015
50417424566,32006144[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF PATRIMONIO DA PENHA,Municipal,16/11/2015
50417424566,32006217[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF SANTA ROSA DA CACHOEIRINHA,Municipal,19/05/2016
50417424566,32006586[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CORREGO DA PALMEIRA,Municipal,04/08/2015
50417424566,32006632[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CORREGO DO AUGUSTO VIRGINIO CHIARELLI,Municipal,13/11/2015
50417424566,32006667[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CORREGO DO MARCELINO,Municipal,05/08/2015
50417424566,32006675[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CORREGO DO MARUI,Municipal,29/07/2015
50417424566,32006683[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CORREGO DO OURO,Municipal,29/03/2016
50417424566,32006756[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF LAURINDA DOS ANJOS,Municipal,19/05/2016
50417424566,32006772[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF PATRIMONIO DE LUZILANDIA,Municipal,16/11/2015
50417424566,32006799[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMEF REFRIGERIO,Municipal,05/04/2016
50417424566,32007000[*],ES,Vila Pavão,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,CEIER - CENTRO ESTADUAL INTEGRADO DE EDUCACAO RURAL DE VILA PAVAO,Estadual,16/09/2016
50417424566,32007108[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF AGUA LIMPA,Municipal,16/09/2016
50417424566,32007116[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CAMPO BELO,Municipal,16/09/2016
50417424566,32007124[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CORREGO DO CRISTAL,Municipal,17/11/2015
50417424566,32007140[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF FAZENDA SANTA RITA,Municipal,17/11/2015
50417424566,32007183[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEIEF CEDROLANDIA,Municipal,16/09/2016
50417424566,32007191[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMEIEF FRANCISCO SECCHIM,Municipal,05/04/2016
50417424566,32007205[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMEIEF PATRIMONIO DE SAO GONCALO,Municipal,19/05/2016
50417424566,32007213[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEIEF REGINA ALVES DUTRA,Municipal,18/11/2015
50417424566,32007280[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMEF OROZIMBO CORREA DA SILVA,Municipal,13/06/2016
50417424566,32007396[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF SAO SIMAO,Municipal,10/06/2016
50417424566,32007469[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMEF CORREGO DA TRAVESSIA,Municipal,07/04/2016
50417424566,32007477[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMEF CORREGO DO PARAISO,Municipal,17/05/2016
50417424566,32007485[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EEPEF FAZENDA JACUTINGA,Estadual,07/04/2016
50417424566,32007493[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF PROF MARIA MAGDALENA MAGNAGO CARDOSO,Municipal,16/09/2016
50417424566,32007507[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF SAO LUIZ REI,Municipal,31/07/2015
50417424566,32007540[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMEF CORREGO DA PEDRA,Municipal,17/05/2016
50417424566,32007566[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMEF CORREGO DO LIMAO,Municipal,17/05/2016
50417424566,32007620[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF SAO MIGUEL,Municipal,16/09/2016
50417424566,32007701[*],ES,São Gabriel da Palha,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMUEF CORREGO DA LAJE,Municipal,06/04/2016
50417424566,32007744[*],ES,Nova Venécia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EEPEF JOSE ANTONIO DA SILVA ONOFRE,Estadual,28/11/2014
50417424566,32007752[*],ES,São Gabriel da Palha,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMUEF LADIR DA PENHA,Municipal,29/07/2015
50417424566,32007779[*],ES,São Gabriel da Palha,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EEUEF VALDIVINO GROONER,Estadual,09/10/2015
50417424566,32008112[*],ES,São Gabriel da Palha,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EEUEF - SAO SALVADOR,Estadual,08/10/2015
50417424566,32008210[*],ES,São Gabriel da Palha,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMUEF SAO SEBASTIAO DA BARRA SECA,Municipal,13/10/2015
50417424566,32008317[*],ES,São Gabriel da Palha,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EEUEF - FAZENDA DOBROWOLSKY,Estadual,23/11/2015
50417424566,32008473[*],ES,São Gabriel da Palha,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EEEF CORREGO QUEIXADA,Estadual,16/10/2015
50417424566,32008520[*],ES,Vila Valério,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EEUEF - ALTO VALERIO,Estadual,14/10/2015
50417424566,32009003[*],ES,Alto Rio Novo,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EPMEF CORREGO SAO PAULO,Municipal,23/11/2015
50417424566,32009135[*],ES,Alto Rio Novo,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF CORREGO BEIJA-FLOR,Municipal,30/07/2015
50417424566,32010060[*],ES,Baixo Guandu,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EEUEF ALTO JACUTINGA,Municipal,24/02/2015
50417424566,32010419[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EP MUL 15 DE OUTUBRO,Municipal,03/02/2015
50417424566,32010435[*],ES,Colatina,Instalada,Rural – Edital 4G,0.99 Mbps,Rede Celular,EP MUL ROTARY CLUB,Municipal,23/09/2014
50417424566,32010877[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL CASCATINHA,Municipal,05/02/2015
50417424566,32010893[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL CORREGO CASCATINHA,Municipal,13/11/2015
50417424566,32010966[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EP MUL PONTE DO PANCAS,Municipal,13/11/2015
50417424566,32010990[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL SAO JOSE,Municipal,19/11/2015
50417424566,32011008[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL SAO SALVADOR,Municipal,27/11/2015
50417424566,32011288[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMCOR PADRE FULGENCIO DO MENINO JESUS,Municipal,12/11/2015
50417424566,32011555[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL BARRA SECA,Municipal,20/01/2015
50417424566,32011571[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EP MUL CORREGO SENADOR,Municipal,22/01/2015
50417424566,32011580[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL FAZENDA PINOTTI,Municipal,27/01/2015
50417424566,32011628[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL FAZENDA ZANOTELLI,Municipal,22/01/2015
50417424566,32011636[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL SANTO ANTONIO DO MUTUM,Municipal,22/01/2015
50417424566,32011970[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL ANCHIETA,Municipal,30/01/2015
50417424566,32011989[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL CORREGO JOAQUIM TAVORA,Municipal,29/01/2015
50417424566,32012004[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL CORREGO DIAMANTE,Municipal,03/12/2015
50417424566,32012047[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL SAO VALENTIM,Municipal,29/01/2015
50417424566,32012080[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EP MUL CABECEIRA DE SAO PEDRO,Municipal,29/01/2015
50417424566,32012098[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL CORREGO DO ALMOCO,Municipal,27/01/2015
50417424566,32012101[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL FAZENDA NOSSA SRA APARECIDA,Municipal,30/11/2015
50417424566,32012110[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EP MUL JEQUITIBA,Municipal,19/11/2015
50417424566,32012128[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EP MUL JOSE FAQUINOTTI,Municipal,23/11/2015
50417424566,32012136[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EP MUL MIGUEL GEGESKI,Municipal,13/11/2015
50417424566,32012160[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL BARRA DE SAO PEDRO,Municipal,29/01/2015
50417424566,32012187[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL CABECEIRA DE MONTE BELO,Municipal,19/11/2015
50417424566,32012209[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL CORREGO SANTANA,Municipal,18/11/2015
50417424566,32012241[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL AURELIO PRETTI,Municipal,19/11/2015
50417424566,32012268[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL FAZENDA RIVA,Municipal,13/11/2015
50417424566,32012276[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL FAZENDA ZANETTI,Municipal,30/11/2015
50417424566,32012292[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL METODISTA,Municipal,27/01/2015
50417424566,32012306[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL MONTE ALVERNE,Municipal,19/11/2015
50417424566,32012314[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL CORREGO DA PUAIA,Municipal,29/01/2015
50417424566,32012322[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL NOSSA SENHORA DAS GRACAS,Municipal,23/01/2015
50417424566,32012330[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL SANTO ANTONIO,Municipal,23/11/2015
50417424566,32012365[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL SANTA CRUZ,Municipal,05/02/2015
50417424566,32012373[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMCOR SAO JOAO PEQUENO,Municipal,18/11/2015
50417424566,32012381[*],ES,Colatina,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EU MUL VIUVA BINDA,Municipal,26/01/2015
50417424566,32012420[*],ES,Governador Lindenberg,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EEEFM IRINEU MORELLO,Estadual,01/04/2016
50417424566,32012616[*],ES,São Domingos do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUM SAO PAULO DA CRUZ,Municipal,18/03/2016
50417424566,32012632[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMPEF ALTO LIBERDADE,Municipal,30/03/2016
50417424566,32012667[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMUEF SANTO ISIDORO DO LIMOEIRO,Municipal,19/10/2015
50417424566,32012675[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMPEF SAO PEDRO DE MARILANDIA,Municipal,31/03/2016
50417424566,32012691[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEIEF SAO JUDAS TADEU,Municipal,24/11/2015
50417424566,32012748[*],ES,Marilândia,Instalada,Rural – Edital 4G,2.96 Mbps,Rede Celular,EMUEF MARCELLINO BAPTISTA,Municipal,27/08/2015
50417424566,32012772[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMUEF ALTO PATRAO-MOR,Municipal,28/03/2016
50417424566,32012810[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMUEF BOA VISTA DE ALTO PATRAO MOR,Municipal,28/03/2016
50417424566,32012837[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMUEF CORREGO SUMIDOURO,Municipal,28/03/2016
50417424566,32012861[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMUEF CORREGO PASTINHO,Municipal,08/10/2015
50417424566,32012896[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMUEF MAIRI GOLTARA,Municipal,06/10/2015
50417424566,32012900[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMUEF CORREGO TAQUARUSSU,Municipal,01/12/2015
50417424566,32012918[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMUEF GRACILANDIA,Municipal,28/03/2016
50417424566,32012926[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,Rede Celular,EMUEF LAGOA DO OLEO,Municipal,24/07/2015
50417424566,32012950[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMUEF SANTO HILARIO,Municipal,08/10/2015
50417424566,32012977[*],ES,Marilândia,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMUEF SAO MARCOS,Municipal,31/03/2016
50417424566,32013167[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF ALTO SAO PEDRO,Municipal,20/02/2015
50417424566,32013205[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF OSCAR LOURENCO DA SILVA,Municipal,05/08/2015
50417424566,32013213[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EPMEF AUGUSTO BREDA,Municipal,19/10/2015
50417424566,32013221[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF JOAO ZITO MOULIN,Municipal,20/02/2015
50417424566,32013230[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF RAINHA DA PAZ,Municipal,05/08/2015
50417424566,32013302[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF ALTO ICARAI,Municipal,04/08/2015
50417424566,32013396[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF CORREGO SAO JOSE PEQUENO,Municipal,20/02/2015
50417424566,32013400[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF CORREGO SAO LUIZ,Municipal,04/08/2015
50417424566,32013426[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF VARGEM ALEGRE DO PANCAS,Municipal,25/02/2015
50417424566,32013434[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EPMEF EMILIO KLUG,Municipal,07/04/2016
50417424566,32013493[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF NICANOR GALDINO,Municipal,20/02/2015
50417424566,32013515[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF SAO LUCAS,Municipal,01/04/2016
50417424566,32013566[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF JOSE NUNES DE MIRANDA,Municipal,11/03/2015
50417424566,32013647[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EPMEF SEBASTIAO ALVES DE ASSIS,Municipal,19/10/2015
50417424566,32013655[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EPMEF CORREGO DO BREJO,Municipal,24/02/2015
50417424566,32013663[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EPMEF JOSE LEANDRO SCHWARTZ,Municipal,19/10/2015
50417424566,32013680[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EPMEF RODOLFO HAESE,Municipal,10/02/2015
50417424566,32013698[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EPMEF MONTES CLAROS,Municipal,20/02/2015
50417424566,32013701[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EPMEF EMILIO MARQUARDT,Municipal,05/04/2016
50417424566,32013779[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF BELA AURORA DO PANCAS,Municipal,12/01/2015
50417424566,32013876[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF SAO GABRIEL,Municipal,23/02/2015
50417424566,32013981[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF CABECEIRA DO CORREGO DA CANGALHA,Municipal,06/02/2015
50417424566,32013990[*],ES,Pancas,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUMEF CABECEIRA DO CORREGO PIAO,Municipal,04/04/2016
50417424566,32014163[*],ES,São Domingos do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EUM CORREGO SAO GONCALO,Municipal,23/07/2015
50417424566,32014180[*],ES,São Domingos do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF BRACO DO SUL,Municipal,24/07/2015
50417424566,32014198[*],ES,São Domingos do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CORREGO DA DIVISA,Municipal,22/03/2016
50417424566,32014201[*],ES,São Domingos do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CORREGO DUMER,Municipal,21/03/2016
50417424566,32014210[*],ES,São Domingos do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF PATRIMONIO DE SANTO ANTONIO,Municipal,29/07/2015
50417424566,32014295[*],ES,São Domingos do Norte,Instalada,Rural – Edital 4G,0.256 Mbps,SATÉLITE,EMEF CORREGO FERRUGEM,Municipal,23/07/2015
